index;Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;hotel;level_grade_review;level_hotel;month_str;month_num;year;delay_comment;date
333;Fanny;France;Chambre Supérieure;1;Février 2022;Famille; 3 mars 2022;décevant;3.0;"Proximité du parc
Aménagement des espaces collectifs très sympa
Service bagage gratuit";"chambre démodée et sale
très bruyant car proche de la route et mal isolé (on entend les voisins quand ils bougent dans la pièce)
équipements abimées (pare douche cassé, moquette sale et odorante...)";0;Disney's Newport Bay Club;0;6;février;2;2022;1;2022-03-03
334;Marie;France;Chambre Supérieure;2;Mars 2022;Famille; 2 mars 2022;Parfait!!!!!;10.0;"Absolument tout. 
les casts sont à l’écoute, souriant et aux petits soins.";RAS;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-02
335;Manon;France;Chambre Supérieure;1;Février 2022;Famille; 2 mars 2022;Exceptionnel;10.0;tout;rien;0;Disney's Newport Bay Club;2;6;février;2;2022;1;2022-03-02
336;Jennifer;Belgique;Chambre Supérieure;1;Février 2022;Groupe; 28 février 2022;très agréable;10.0;absolument tout comme d’habitude;il manque juste un frigo et des peignoirs dans la chambre;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-28
337;Laura;France;Chambre Supérieure avec Terrasse;1;Février 2022;Couple; 24 février 2022;Passable;5.0;L'accueil du restaurant de l'hôtel et la literie;L'accueil dès notre arrivée , personnel peu sympathique;0;Disney's Newport Bay Club;0;6;février;2;2022;0;2022-02-24
338;Asl;France;Chambre Supérieure;2;Février 2022;Famille; 21 février 2022;Exceptionnel;10.0;la proximité du parc;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-21
339;Geoffrey;France;Chambre Supérieure;2;Février 2022;Couple; 21 février 2022;Fabuleux ;9.0;"prix
pas demi pension";;2;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-21
340;Patrick;France;Chambre Supérieure;2;Février 2022;Famille; 20 février 2022;C’était vraiment super;10.0;Rien tout est parfait;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-20
341;Isabelle;France;Chambre Supérieure;1;Février 2022;Famille; 20 février 2022;Passable;5.0;l’emplacement et la piscine;le personnel, les chambres, l’isolation phonique, le restaurant très cher;0;Disney's Newport Bay Club;0;6;février;2;2022;0;2022-02-20
342;Fatima;France;Chambre Supérieure;1;Février 2022;Famille; 20 février 2022;pas INFORMATION DANS MA RÉSERVATION QUI JAVAIT pas LE DROIT AU PETIT DÉJEUNÉ DÉÇU TRÈS DÉÇU .;1.0;pas LE DROIT AU PETIT DÉJEUNER ALORS LE PRIS NÉS PAS DONNÉE;pas LE DROIT AU PETIT DÉJEUNER ALORS LE PRIS NÉS PAS DONNÉE;0;Disney's Newport Bay Club;0;6;février;2;2022;0;2022-02-20
343;Quentin;France;Chambre Supérieure;1;Février 2022;Couple; 19 février 2022;Fabuleux ;9.0;"La chambre est spacieuse et confortable
Le restaurant de l'hôtel est excellent 
Le check in est rapide 
Le magic pass est très utile";;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-19
344;Aurelia;France;Chambre Supérieure;1;Février 2022;Famille; 18 février 2022;Disney est féerique mais trop cher par rapport aux prestations.;3.0;Petit déjeuner correct ,du choix et frais.;"L hôtel est vieillissant.les chambres était très sales.
Je ne recommande pas cet hôtel vu le tarif.
Prenez exemple sur Europa Park en Allemagne.";0;Disney's Newport Bay Club;0;6;février;2;2022;0;2022-02-18
345;Beatrice;France;Chambre Supérieure;1;Février 2022;Famille; 16 février 2022;Exceptionnel;10.0;tout;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-16
346;Flavien;France;Chambre Club Compass - Côté Lac (2 Adultes);2;Février 2022;Couple; 15 février 2022;Tarifs abusifs pour la chambre fournie chambre côté lac avec vue sur l’autre aile de l’hôtel;5.0;Le service compars;la vue sur le bâtiment pour une chambre côté lac ,le parking surchargé, la distance avec le parc et le rapport qualité prix;0;Disney's Newport Bay Club;0;6;février;2;2022;0;2022-02-15
347;Chiriac;France;Chambre Club Compass - Côté Lac (2 Adultes);1;Février 2022;Couple; 13 février 2022;se sentir privilégié;9.0;l’ambiance;les chambres qui demanderaient un petit rafraîchissement vue le prix;1;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-13
348;Kévin;Belgique;Chambre Supérieure;1;Février 2022;Famille; 13 février 2022;au top;9.0;le petit-déjeuner, l’insonorisation des chambres, la proximité des parcs Disney, le calme;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-13
349;Marine;France;Chambre Supérieure;2;Février 2022;Famille; 11 février 2022;Fabuleux ;9.0;Personnel agréable (hôtel et parc);;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-11
350;Lauthe;France;Chambre Supérieure;2;Février 2022;Famille; 10 février 2022;Exceptionnel;10.0;"L Ambiance de l hôtel est vraiment génial avec des employés au top !! 
La balade au bord du lac pour rentrer le soir ou partir au parc le matin est vraiment très sympa.";;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-10
351;Alice;France;Chambre Supérieure;1;Février 2022;Famille; 10 février 2022;Passable;5.0;La décoration de ma chambre. L'ambiance. Le personnel très agréable au petit dejeuner;Oreillés sales, aucun geste de la part du personnel. Devoir plusieurs fois passer la sécurité et faire la queue avec les nouvelles arrivées.;0;Disney's Newport Bay Club;0;6;février;2;2022;0;2022-02-10
352;Martine;France;Chambre Supérieure;1;Février 2022;Famille; 9 février 2022;Fabuleux ;9.0;Le confort des lits;Rideau au lieu d'une porte pour salle de bain;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-09
353;Stephane;France;Chambre Supérieure - Côté Lac;1;Février 2022;Famille; 9 février 2022;Mauvais;1.0;L emplacement;"Que ma reservation ne soit pas prise en compte dans l hotel et l obligation de redonner une empreinte de carte.
Aucune information sur un quelconque prélèvement. 
Un personnel complètement dépassé bien que gentil";0;Disney's Newport Bay Club;0;6;février;2;2022;0;2022-02-09
354;Rachel;France;Chambre Supérieure;1;Février 2022;Famille; 8 février 2022;Fabuleux ;9.0;le décor , l accueil !!;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-08
355;Jennifer;France;Chambre Supérieure;1;Février 2022;Famille; 8 février 2022;Fabuleux ;9.0;La proximité avec le parc, et le lit confortable, le personnel adorable.....;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-08
356;Johanna;Belgique;Chambre Supérieure;2;Février 2022;Famille; 7 février 2022;Exceptionnel;10.0;Tout;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-07
357;Jean;France;Chambre Supérieure;1;Février 2022;Famille; 3 février 2022;Margelles hotel;9.0;L accueil de oceane notre hôtesse et tous les services proposés le relationnel le surclassement donc une vus sur le lac splendide;Justes l orientation pour aller à la chambre un peu compliqué;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-03
358;Andréa;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille; 30 janvier 2022;Fabuleux ;9.0;"Personnel vraiment à la hauteur des plus grands hôtels.
Nous y avons passé Un très agréable moment!";;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-30
359;Stephanie;France;Chambre Supérieure;3;Janvier 2022;Famille; 30 janvier 2022;Exceptionnel;10.0;Hôtel agréable et proximité pour aller parc Disneyland;Rien n'a dire;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-30
360;Gary;France;Chambre Supérieure - Côté Lac;1;Janvier 2022;Couple; 28 janvier 2022;Nous ne renouvellerons pas l’expérience !;5.0;La beauté du hall et l’accueil que nous avons eu.;La propreté de la chambre laisse à désirer… pour le prix de la nuit, les détails sont très important et ils font la qualité. Chose que nous n’avions pas.;0;Disney's Newport Bay Club;0;6;janvier;1;2022;0;2022-01-28
361;Chehyneze;France;Chambre Supérieure;1;Janvier 2022;Famille; 28 janvier 2022;Magnifique;10.0;"Un séjour parfait, le personnel est à l’écoute et très aimable une mention spéciale pour Karima qui nous a accueilli parfaitement. 
On a pu voir plusieurs personnages à l’accueil pendant notre séjour pluto, daisy et Mickey pour le plus grand bonheur de mes enfants !!!";Rien;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-28
362;Thomas;France;Chambre Supérieure;1;Janvier 2022;Famille; 25 janvier 2022;parfait;10.0;la proximité du parc, la beauté de l’hôtel;;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-25
363;Vinz97417;La Réunion;Chambre Supérieure - Côté Lac;2;Janvier 2022;Famille; 24 janvier 2022;Moyen;5.0;Confort des chambres, salle de bain;Petit déjeuner de faible qualité rapporté au prix, personnel pas toujours avenant, voire aimable;0;Disney's Newport Bay Club;0;6;janvier;1;2022;0;2022-01-24
364;Victoria;France;Chambre Supérieure - Côté Lac;1;Janvier 2022;Famille; 24 janvier 2022;Une déception.;5.0;"Parties communes agréables bien que moyennement propres (escaliers reliant les restaurants à la réception très sale).
Bonne situation, non loin du parc";"Personnel globalement pressé et moyennement agréable, chambres vieillottes, lits trop petits, pommeau de douche qui fuit donc pas de pression, machine à café dans la chambre mais pas de capsules, aucune possibilité de s’installer dans l’hôtel pour boire un café même le matin, donc obligées de payer un petit déjeuner à 28e alors qu’on ne mange pas ou très peu.
Pour pouvoir boire quelque chose, il faut prendre une chambre « compass club » ! Par contre je cite, « vous pouvez prendre un café aux machines présentes dans les étages »... Dans un hôtel 4* et surtout à ce prix là (434e), ce n’est pas admissible.";0;Disney's Newport Bay Club;0;6;janvier;1;2022;0;2022-01-24
365;Melissa;France;Chambre Supérieure - Côté Lac;1;Janvier 2022;Couple; 20 janvier 2022;Tout était excellent, nous avons passé un magnifique séjour !!!;10.0;Parfait;;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-20
366;Haithem;Tunisie;Chambre Supérieure;1;Janvier 2022;Famille; 20 janvier 2022;agréable;9.0;l’emplacement le cadre la décoration;rien;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-20
367;Anaïs;France;Chambre Supérieure - Côté Lac;1;Janvier 2022;Voyageur individuel; 19 janvier 2022;Fabuleux ;9.0;"Chambre très calme et spacieuse, le personnel est très accueillant et serviable.
Rien à redire, c'était un séjour vraiment parfait.
À refaire !";Rien, tout était top !;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-19
368;Nathalie;France;Chambre Supérieure;1;Janvier 2022;Voyageur individuel; 18 janvier 2022;Séjour merveilleux et vraiment magique;10.0;La propreté, le calme, le cadre et le Personnel;RAS;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-18
369;Jonathan;France;Chambre Supérieure - Côté Lac;1;Janvier 2022;Couple; 16 janvier 2022;Assez médiocre ;3.0;Disney est toujours un endroit magique;L'hôtel manque cruellement de rénovations , la peinture, le balcon est vétuste presque dangereux, l'équipement de la salle de bain tombe en morceau. Dommage ...;0;Disney's Newport Bay Club;0;6;janvier;1;2022;0;2022-01-16
370;François;France;Chambre Supérieure;1;Janvier 2022;Famille; 13 janvier 2022;Magique;10.0;Petit déjeuner excellent personnel au petit soin literie très confortable;;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-13
371;Morgane;France;Chambre Supérieure;1;Décembre 2021;Couple; 13 janvier 2022;Magique;10.0;"Les décorations de Noel 
Le personnel très à l'écoute et sympathique 
Les attentions personnalisés dans la chambre (le message de Bienvenue à mon nom sur la télévision, la clé de la chambre nominative)";Malheureusement la piscine était fermé pour maintenance le 13 décembre dans l'après midi, nous n'avons pas pu en profiter;0;Disney's Newport Bay Club;2;6;décembre;12;2021;1;2022-01-13
372;Nicolas;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille; 10 janvier 2022;Manque de charme, hôtel surfait, service médiocre;4.0;C’est l’usine, établissement très impersonnel, et pas chaleureux, service absolument pas digne du prix;;0;Disney's Newport Bay Club;0;6;janvier;1;2022;0;2022-01-10
373;Lacroix;France;Chambre Supérieure;1;Janvier 2022;Groupe; 9 janvier 2022;magnifique;10.0;excellent hôtel !;;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-09
374;Bret;France;Chambre Supérieure;1;Janvier 2022;Famille; 8 janvier 2022;hôtel décevant mes Park agréable.;5.0;la décoration les lit;"la salle de bain etais pas terrible problème de baignoire. 
vue extérieur vraiment catastrophique. 
emplacement loin d’être pratique. 
aucune borne électrique pour véhicule électrique. 
aucun petit gâteaux ou cadeaux.";1;Disney's Newport Bay Club;0;6;janvier;1;2022;0;2022-01-08
375;Marc;France;Chambre Supérieure;1;Janvier 2022;Famille; 7 janvier 2022;Dégouté d’être honnête et ne pas savoir réagir et analyser cas par cas et mettre;1.0;Rien et rien super dégouté de vos enseignes via booking et je trouve plus qu’on honteux ayant été plus que confiant en vos partenaire triste réalité plus jamais nous ferons confiances de ce site de …. Pour ne pas être vulgaire déçu déçu après de nombreuses locations via ce site qui se dit plus avantageux 😡😡😡😡😡je n’aime vraiment agîr de cette façon simplement scandaleusement déçu en plus nous étions cas contact via contact d’accord on ne le savais pas le 26/12/2021 et m’annulation que nous faisons en général jusqu’à à la date de notre périple une malheureuse chose qui est arrivée cas contact , avec preuve du test que nous avons faits de notre propre grès et par honnêteté nous avons envoyé un e-mail et depuis personne ne prend aucune responsabilité avec une impression et de jouer au tennis et le filet est le consommateur et plus de nous faire passé du temp au sur notre portable en jouant plus d’une demi heure et je suis gentil en faisant croire d’essayer de négocier et mettre la faute à Disney vous notre technico commercial qui super super nul et en a rien faire pour la fin car je pourrais en écrire un livre de je ne demandais pas un remboursement simplement un geste commercial ce qui n’est pas le cas j’aimerais mettre cette situations sur tous les réseaux sociaux de toute façon vous allez me dire en retour que ça ne vous atteindra aucunement jusqu’à présent j’étais satisfait plus jamais au plus jamais je ne vous ferai confiance triste réalité 😡😡😡😡😡😡;La qualité relationnelle;0;Disney's Newport Bay Club;0;6;janvier;1;2022;0;2022-01-07
376;Arnaud;France;Chambre Supérieure - Côté Lac;1;Janvier 2022;Famille; 6 janvier 2022;Superbe;10.0;Le confort du lit, la vue sur le lac, la déco;Le manque de boissons (à part de l'eau plate);0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-06
377;Stephanie;France;Chambre Supérieure - Côté Lac;1;Novembre 2021;Groupe; 6 janvier 2022;rien a dire;10.0;tout c'etait parfait;;0;Disney's Newport Bay Club;2;6;novembre;11;2021;2;2022-01-06
378;Florence;France;Chambre Supérieure;1;Décembre 2021;Famille; 31 décembre 2021;Décevant;4.0;son emplacement;très mauvais rapport qualité / prix : chambres vieillissantes, pas de room service, prix des collations exorbitants, pas de places de parking;0;Disney's Newport Bay Club;0;6;décembre;12;2021;0;2021-12-31
379;Ahmed;France;Chambre Supérieure;2;Décembre 2021;Famille; 30 décembre 2021;Fabuleux ;9.0;"en était en famille acceuil de l’hôtel très charmant 
bon Controle 
je aimerais retourné car c’était formidable";;0;Disney's Newport Bay Club;2;6;décembre;12;2021;0;2021-12-30
380;Marine;France;Chambre Club Compass - Côté Lac;1;Décembre 2021;Famille; 30 décembre 2021;1 nuit en suite compass;10.0;Le surclassement en suite de la part de disney, les cast du compass club sont aux petits soins avec les clients, propreté irréprochable.;;0;Disney's Newport Bay Club;2;6;décembre;12;2021;0;2021-12-30
381;Evelyne;France;Chambre Supérieure;1;Décembre 2021;Famille; 27 décembre 2021;2 jours complets de déconnexion;10.0;"la proximité 
l’accueil
l’amabilité";un petit rafraîchissement des lieux serait le bienvenu;0;Disney's Newport Bay Club;2;6;décembre;12;2021;0;2021-12-27
