country;nuitee;traveler_infos;review_title;positive_review;negative_review;usefulness_review;delay_comment;id_client
Koweït;2;Groupe;Agréable;;;2;0;322df034-8da0-4ffe-a471-3eb9d41af37d
Koweït;4;Groupe;a very happy vacation;;;0;0;2b456ab3-b51d-4a6c-bfba-76fb03665776
Allemagne;1;Famille;Fabuleux ;;;0;0;085503e3-992a-4a2e-a43a-9ddca0bac184
France;1;Famille;Très bien;;;0;0;fdcb897f-e16a-41fa-a7ef-95746c5dd7c0
France;1;Famille;Fabuleux ;.Deux douches et deux WC dans le bungalow. Proximité avec le parc Eurodisney (pas de bouchon);Poubelle non vidée avant notre arrivée mais nous l avons signalé à la réception et quelqu'un est venu très rapidement la vider.;1;0;fd384e99-e5dd-42a0-af6d-4668b997d67d
Allemagne;1;Famille;Bien ;;;0;2;dd460dbd-c740-4c72-ab9a-30180613b5fa
France;1;Famille;Parfait 👍;Le prix des repas au restaurant;;0;0;7be3b4e7-69ad-4e2d-ac4f-d757ab488195
France;1;Famille;Bien ;Le côté nature;"Attention eau de la douche froide… 
L’eau de la piscine également avec un bébé de 18 mois c’était compliquer… il affiche 28 degrés très loin des 28 degrés";0;0;3764115a-351d-47e6-aeba-54fbbffcd71e
Allemagne;3;Famille;Bien ;;;0;1;ec636129-6ac4-4408-8db8-bc7fd88c3237
Allemagne;2;Famille;Très bien;;;0;0;3b451506-23d1-4678-bf56-8115bc1823b9
Allemagne;1;Famille;Très bien;;;0;0;c73b5eaf-6fbc-462f-a28f-eac5cc16ed92
Suisse;1;Couple;Très bien;;;0;0;4e44d034-e1af-4bae-8f68-b91280a2e78b
Allemagne;4;Famille;Exceptionnel;;;0;0;e6865740-03e8-4e48-9ac8-3cbbe5f5b530
France;2;Couple;Très bien;Calme;"Pas de navette vers le parc
Petit déjeuner moyen et assez loin à récupérer
logement vieillot";0;0;bdfee8bc-53bb-4a48-bb0a-a6569ae8a2f8
Grèce;1;Famille;Bien ;;;0;0;162b6718-65d5-49a0-91c4-796f84723ea0
Allemagne;1;Couple;Perfekt!;;;0;0;66a03918-7005-41e2-8e57-f2d586540818
Israël;5;Famille;Bien ;;;0;0;68ea4e0e-1264-4126-813b-fa97389bfcb8
Australie;1;Famille;proximity to Disneyland fantastic but you DO need a car as shuttle not running. great for families but does need upgradi;;;0;0;14f2c4bd-b72a-4bb2-9290-20b6d1d2f307
Suisse;1;Famille;Très bien;;;0;0;ca52155c-699e-4de9-9562-540896354495
France;1;Famille;Agréable;Le cadre;La literie;0;0;3d725f21-e0fc-4a2b-9a56-daebd909a962
Belgique;3;Famille;Fabuleux ;;;0;0;ef373b61-332f-4d26-9476-4c51744f452f
Espagne;1;Famille;tranquilidad y personal super amable , muy efectivo. Perfecto;;;0;0;dad92f45-5677-441e-a56e-79e3bcccc205
Allemagne;4;Famille;Perfekt für alle Disneyfans;;;0;0;eaedc51b-d19f-4270-b2a9-71c7c2fdac64
France;1;Famille;Passable;;;0;0;173495ae-9a62-4bc3-ba23-23270eddb395
Allemagne;4;Famille;Schöner Urlaub, gerne mal wieder!;;;0;0;a26efc2d-92ca-4ed7-b1b0-f1e53dd3f67b
France;1;Famille;Fabuleux ;;;0;0;61ddd9c1-5105-4333-b54c-a6ebf2fef502
France;2;Famille;Fabuleux ;;;0;1;7065cea1-7226-4985-8ac9-2b3073e721a4
Allemagne;1;Famille;einfach klasse!;;;0;0;0fe6357f-a5d9-424f-b4b6-9bebd152aa00
Royaume-Uni;5;Groupe;apart from the unlucky technical problems overal a good stay.;;;0;0;3cccc1fc-92dc-443e-b20d-138ad37e5d71
Royaume-Uni;1;Famille;Could be so much better;;;0;0;3f88e262-c84f-4019-bec0-97f0bd61ce77
France;2;Groupe;Très bien;Effet cocooning garantie;"Les lits qui grince au moindre mouvement et qui donnent l'impression d'être sur des matelas d'eau.
Chambre très éloignés de la réception.";0;0;053a1351-e663-4de2-8d1a-f7efea2eefc0
Allemagne;6;Voyageur individuel;Würde ich nicht nochmal buchen.;;;1;0;5b3a94fc-4fc7-4c74-97f6-0a8df2ae1457
Royaume-Uni;3;Famille;Bien ;;;0;0;f449a1c9-18da-4c0f-823a-034ffa0da210
Irlande;1;Famille;Très bien;;;0;0;c6f6f9f1-daca-4ca4-bca4-83b8ff59b6e0
Royaume-Uni;2;Famille;Assez médiocre ;;;0;0;ad3a170d-4e04-4b0f-a11e-06de050b80e5
France;1;Famille;mitiger;le centre de hôtel avec la boutique et le bar ainsi que l’es piscine;"le manque de propreté dans le mobil
home . dessus de draps salle . pas de dessus de lit dans la chambre des enfants";0;0;4f621538-3c5b-4ddf-85b3-c4627494172d
Espagne;1;Famille;Inadmisible somieres rotos en un camping de 500€ la noche;;;0;0;645826e5-52ee-4af2-9d5d-e4f74799b1d3
Belgique;1;Famille;Agréable;;;0;2;d890cc66-7af7-49dc-b028-ffa05b75b610
Espagne;1;Famille;INCOMODIDAD TOTAL NECESITA REFORMA Y CAMAS NUEVAS;;;0;0;09c9ebb7-05a4-4b25-bd6c-669328ed39e3
France;1;Famille;Bien ;;;0;1;1080bf8d-f478-4fa0-84dd-d02c564fe922
Belgique;1;Famille;kindvriendelijk en gezinsvriendelijk.;;;0;0;faa789a9-ebe4-4a9d-850a-59576dd5ddd0
Allemagne;4;Famille;enttäuscht;;;0;0;20221fbf-600d-4a4c-8160-78910636a780
Espagne;1;Famille;Très bien;;;0;1;93ce60b2-ffd2-4b7d-8114-7fe90eb4e7d0
Royaume-Uni;5;Famille;A good stay, with a few easy fixes that could have made the stay better.;;;0;0;474a4f14-20aa-4ba1-b98c-9f682b834c3e
Pays-Bas;2;Famille;Fabuleux ;;;0;0;9f5866ef-a6c4-4192-b750-c12f2f338bf3
Royaume-Uni;1;Voyageur individuel;Brilliant place!;;;0;1;1775849b-2bd0-4e66-8e57-ae1618a0ed95
Belgique;2;Groupe;Bien ;;;0;2;017b60a8-ff10-4a04-b920-4c25fb3a1e4e
Allemagne;1;Famille;Bien ;;;0;0;262a2b43-0f2b-4038-8717-c5176af9d4fa
France;1;Couple;Exceptionnel;;;0;1;5d32ad51-6063-482d-8750-89ddfe6d5588
Royaume-Uni;2;Famille;Bien ;;;0;0;777ebfce-29f0-4b36-a26b-c151fab19149
Royaume-Uni;2;Famille;Très bien;;;0;0;18eafd84-7401-4c1b-a084-7f52ce9731a8
Pays-Bas;1;Famille;Bien ;;;0;0;3b9247ca-e9af-4dc9-b18a-9c32e5df4cc4
France;1;Famille;Exceptionnel;;;0;0;39d8ef81-bded-4d5f-899b-ce579e04c4b2
Belgique;1;Famille;très bon séjour en famille;L’emplacement et les infrastructures. Au top;Les lits trop durs;0;0;039a7cf0-b24d-4ade-9eee-dcc1f0275156
Belgique;1;Famille;Très déçue pour un établissement Disney c’est inacceptable;l’emplacement;le bungalow n’était pas propre il n’a pas été nettoyé la poubelle débordait des déchets des locataires précédents. Malgré ma plainte a la réception et leur promesse de régler le problème celui ci a notre retour au bungalow à minuit et demi n’était toujours pas résolu;0;0;a2fcf33c-42d6-4a2a-8b91-55d0f67b8934
Pays-Bas;1;Famille;Mwoah.;;;0;0;a3f951eb-a2d7-4873-94f3-62b9d9c87027
France;2;Famille;Nous avons eu nettement l'impression d'avoir payé beaucoup trop cher par rapport aux prestations;"l'environnement forestier
la piscine très agréable
les 2 SDE et les 2 toilettes";"le petit déjeuner très médiocre et hors de prix
la chasse du wc qui ne fonctionnait pas
de petites tasses pour le petit déjeuner , difficiles à utiliser pour des enfants
rapport qualité / prix scandaleux à notre avis";0;0;d7d6f30e-4f44-45ae-9cf4-0e1316a05832
Pays-Bas;3;Famille;Bien ;;;0;0;f47ce69d-dc0e-4db6-93fa-1def92e8ac6f
Pays-Bas;3;Famille;Médiocre ;;;0;0;8cc5e2e2-32ec-4b9e-8818-f8651f2959a7
Allemagne;2;Famille;Good;;;0;0;b1ef64c4-30e6-48bb-ad48-cd19338ab446
France;1;Famille;Très bien;Bungalow très agréable et grand, pour 5 c'est idéal;nous étions juste un peu loin;0;0;defb42fc-c300-412f-9b5e-1672dc4d631c
Belgique;1;Famille;Une nuit en pleine nature;"Les heures d'ouverture de la réception. 
La proximité des parcs Disney, avec accès fléché. Le parking Disney offert.
L'accueil et la sympathie du personnel
L'emplacement en pleine nature
L'existence d'une boutique avec des aliments (mais nous l'avons appris le lendemain)
Le fait qu'il y ait 2 salles de bain
La propreté (aussi à la piscine).";"Le côté nature fait que les bungalows sont très loins de la réception, impossible donc sans voiture. Mais ça fait partie du jeu :-)
Le service de nettoyage était ""au taquet"", à 9h,il y avait déjà un sac avec des draps propres sur la terrasse.. La où nous allions déjeuner.";0;0;c167bea1-a77c-4703-a9b8-6a3d038d38f6
Belgique;1;Famille;Agréable;;;0;0;7970dc3b-bd7b-4a23-b1bc-69d4df28dfff
Royaume-Uni;2;Famille;The perfect stay for visiting Disney!;;;0;0;5dbb4eb8-752d-4434-a017-332ffa04c942
Royaume-Uni;1;Famille;made the most of it;;;0;0;fb87530b-705b-47b0-8215-247a3c76e11a
France;1;Famille;Bien ;;;0;1;b069bf06-0752-4623-9eb2-5073c017311a
France;2;Famille;Fabuleux ;L’hébergement très propre, personnel à l’écoute;L’eau de la piscine un peu fraîche;0;0;7e13c186-1343-4c49-933b-480ac5025f80
Royaume-Uni;2;Famille;booked up to stay again whilst at site …I’ve stayed at Marvel , Newport Bay & Cheyenne…this matches the Disney expec;;;0;0;3e1990ac-6cbc-4b57-abed-667ad59cc797
Portugal;1;Famille;Bom mesmo era ficar fora do hotel. Encontramos somente o básico mesmo.;;;0;0;b8def92e-31e8-4969-be3b-1a8fba82862e
Royaume-Uni;2;Famille;if you drive lovely option !;;;0;0;918cf9db-def2-4815-ba4f-40f6d3fb5e29
Royaume-Uni;3;Famille;convenient and comfortable;;;1;0;47120791-a6d6-4893-8d81-2335b454dc7a
Royaume-Uni;3;Famille;Très bien;;;0;1;42eef887-0126-4b6d-8304-5c407652a46b
Royaume-Uni;3;Famille;Bien ;;;0;0;1e403b23-0bd3-4944-877b-505a7f9f0309
Japon;2;Famille;Exceptionnel;;;0;1;57410539-7f57-415f-9e49-c4932ca8f85c
Royaume-Uni;3;Famille;Très bien;;;0;1;36ca2319-193e-4230-8bcf-875434e5530b
Royaume-Uni;2;Famille;Exceptionnel;;;0;1;31eec260-6b0d-4cd4-aec8-154b81e92067
Royaume-Uni;3;Famille;Lovely retreat and close to Disney land.;;;0;1;7d8e78b1-07cf-419e-a4e2-3e12f8284db3
Belgique;1;Famille;Très bien;;;0;1;8244c5e0-34dd-4ce8-a960-f4f9f0593c1b
Royaume-Uni;3;Famille;Loved our stay;;;0;0;d16f7450-3184-4d97-8876-e864f20fb95d
Royaume-Uni;1;Famille;Très bien;;;0;0;9bd310fa-e8dc-4d9c-b795-ba2fdb6b7cc0
France;2;Famille;Très bien;;;0;1;e1eb1956-fea1-4437-9af4-a8dff64f553a
Pays-Bas;2;Famille;Agréable;;;0;1;a9066c2d-26a4-4d76-8620-4b2e62f827e0
Royaume-Uni;3;Famille;Très bien;;;0;0;80e617b9-d9ad-45c8-bd8e-15d38e0e36ba
Belgique;2;Famille;Très bien;;;0;1;26931a28-584e-4044-aca9-379a43b3c882
France;2;Couple;bon séjour à améliorer;le calme des lieux et pourtant si proche de Disneyland.;"L’eau de la piscine était beaucoup trop froide, tellement que cela rendait le moment détente de la piscine peu agréable ! dommage…
il y a également très peu d’animation sur le site du Ranch… Dommage, la grande place derrière la réception s’y prête !";0;0;7cab3dd3-0558-4811-a994-37de6147ebfd
Pays-Bas;1;Famille;Top verblijf gehad!;;;0;0;0b597768-0b90-4e55-8a5d-ffcdfe7d7eed
France;1;Famille;Très bien;;;0;0;e47a7ecf-4255-42d8-b9c3-9697d1987cbd
Belgique;1;Famille;Exceptionnel;Piscine;Loin de l entree;0;0;6764741f-0f4f-4976-9e09-b77d1cfb7b82
Belgique;1;Couple;au top !;le cadre;rien;0;0;7a64f932-04a9-4127-bbd8-4fa7a1100e28
Pays-Bas;4;Famille;Pretty medium camping for hotel price;;;1;0;de85ec4d-6fcb-4ed8-a4ab-44fff0b0898b
France;2;Famille;Fabuleux ;;;0;0;6b605f41-a3cd-49dc-9354-a3d18cd32b5f
France;1;Famille;Très bon séjour;Très calme, personnelle juste extraordinaire et très à l’écoute;Emplacement trop loin de la réception, literie très bof pour des personnes avec des problèmes de dos. Piscine un peu trop froide à notre goût.;0;0;838ca4f4-cb9c-418a-9ae4-b16fa094effd
Pays-Bas;3;Famille;Bien ;;;0;0;927e1c8e-7c9a-4cfc-a6cf-761dd6d84245
Belgique;1;Famille;Bien ;Très pratique pour les familles;Tres vieillot. Un petit rafraîchissement ferait du bien;1;0;359301bd-b664-483c-8357-8e4f65edddcd
Belgique;1;Famille;Bien pour le prix;Facile d’accès, plaine de jeux, petit déjeuner;Piscine pas assez chaude;0;0;d83237cb-5f95-455e-a04b-099b95509051
Belgique;1;Famille;Un point de chute idéal pour visiter Disneyland, logement à prix raisonnable, personnel charmant;propreté, calme des lieux, gentillesse du personnel;piscine trop froide, sèche cheveux absent, coffre fort inutilisable;0;0;13aed761-5f22-4e25-9b58-87dbd8a5834e
Pays-Bas;1;Groupe;Exceptionnel;;;1;0;ff6fa9ac-5b47-4a1d-85c5-7b627832a025
Pays-Bas;1;Groupe;Très bien;;;0;0;fe784ed4-cc50-4b42-941e-392feeb36962
Espagne;1;Famille;Très bien;;;0;0;aed70593-962e-4da7-8379-37e46ce0536d
France;1;Famille;Disappointed;;;0;0;c6a60709-5c37-4b19-b822-9666defe849a
France;1;Famille;Bon moment en famille dans un cadre bucolique;Bien équipé, propreté , cadre dépaysant.les enfants ont adoré;Impossible d’aller à pied dans la partie des boutiques restaurants;0;0;d6a85a39-5c6c-43fa-b7d9-a555bd8062ea
Belgique;2;Groupe;Aanrader voor wie met familie komt;;;0;0;f6d482a2-ad22-4b2b-9e94-df80d3abb8cc
Pays-Bas;2;Voyageur individuel;Wat een kansloos slecht zwembad en slechte after service!;;;0;0;c89fde21-c0d3-4e3c-8790-4d1660a27d64
Allemagne;3;Famille;Agréable;;;0;0;567cb36a-0528-4050-be7d-3a04344ac7eb
Luxembourg;2;Famille;Très bien;;;0;0;1d4cf3b1-3163-441b-aec4-51fcb3de020b
Pays-Bas;1;Groupe;Décevant;;;0;0;ab995f8d-6752-41f1-81e7-842aff10d869
France;1;Famille;Fabuleux ;;;0;0;a2913189-0034-445c-9ec5-a6c4d532acc2
France;1;Famille;Permet de commencer une folle journée dans le parc Disney dans de bonnes conditions.;"Nous avons passé la premier journée à la piscine. Nous nous sommes relaxés dans le jacuzzi et les enfants se sont amusées dans le toboggan de la piscine. Le lendemain matin, nous avons pu accéder au parc une heure plus tôt donc moins de monde.
On gagne du temps au départ de la chambre car on dépose la clé dans une boîte à la sortie de l'hôtel sans faire de détours. Le bungalow est confortable et très bien équipé. Les enfants étaient ravis des shampooing et savons Mickey. Climatisation réversible.";Accès en voiture uniquement. Nous en avions une donc pas de problème pour nous.;0;0;0e9fb063-c2f6-4c12-a0cc-25164a52905c
France;2;Famille;profitez à fond de notre séjour à Disney grâce à un logement au top;"le sourire du personnel 
la propreté du logement 
la proximité du parc l’accès y est vraiment facile";;0;0;3d5f785c-e3c8-4700-94d4-22c7853301ae
France;1;Famille;nous avons adorés notre séjour et nous reviendrons;tout la proximité avec le parc et le prix;rien tout était super;0;0;1193feab-e686-4c45-a74b-cf8f517cf0bd
Pays-Bas;1;Famille;Prima locatie met een gezin;;;0;0;2b03b0f1-e9f1-4a86-ba15-ae6b8ec11886
Pays-Bas;1;Famille;Bien ;;;0;0;60ec3c99-0060-43f9-8d9c-ba1d30a0a242
France;1;Famille;Fabuleux ;super calme, piscine top, très agréable;lit confortable mais bruyant. fermeture trop hâtive du toboggan de la piscine.;0;0;128845d0-bc9c-4214-b175-ed76449971ce
Italie;1;Famille;Très bien;;;0;0;b38c0bbb-c236-4af0-b30a-aab6b932b596
France;1;Famille;Fabuleux ;;;0;0;8ce559a0-8077-43fa-9d82-8a0b5968d18f
France;1;Famille;Le meilleur est la piscine: espectaculaire;piscine espectaculaire;equipement incomplet;0;0;dd07a4d3-3cac-4aa6-a407-281ffa7871b0
France;1;Famille;Agréable malgré quelques désagréments;Le cadre est calme et agréable;La panne de télévision suite à orage non prévenu, les rideaux insuffisant, le prix du petit déjeuner élevé, la ventilation insuffisante;0;0;118df58c-e60d-444c-8f76-9cd6cb87e362
France;2;Famille;Exceptionnel;le calme du lieux et le personnel;neant;0;0;921271ba-7710-473d-affd-2eede48dc689
France;1;Famille;Fabuleux ;L'accueil la nuit;L'accueil le Matin;0;0;3907aa04-8d74-4690-bb92-08ac2e173350
France;1;Famille;Séjour disney;L'accueil du personnel, emplacement calme, la propreté.bon séjour;De ne pas avoir eu toutes les prestations proposées de la piscine : jacousi fermé, toboggan fermé et l'eau était froide.;0;0;4b3f02a0-379c-495e-8425-b9f41adc77a7
Pays-Bas;1;Groupe;Prima;;;0;0;691dc6d9-c804-4be4-b622-6b0c7baa7c9b
France;1;Famille;Bien ;;;0;1;e5be5ff7-5fd1-4836-8b9c-b1cc544c38e4
France;1;Famille;logement ne correspondant pas à la réservation faite sur le site booking.;piscine au top;logement ne correspondant pas à la réservation faite sur le site booking.;0;0;22558fed-1dd2-42a3-9138-5851a904149c
France;1;Famille;Bien ;;;0;0;c4791cfc-9b26-41a5-ad59-2f2dddda2965
Pays-Bas;3;Famille;Très bien;;;0;1;a62850f6-3476-4715-b484-baa276f12cec
France;1;Famille;Génial;Une belle surprise pour une première. J’ai adoré le cadre et le confort des bungalow;Le sol du bungalow été sale, je n’ai pas oser retirer mes chaussures afin d’être totalement à mon aise malgré le reste qui été nickel !;0;0;a8b7b659-b03f-4f56-bc2f-04243e9f8275
La Réunion;1;Famille;Agréable;;;0;0;7e1c7d5c-50f5-4250-9254-dd99bd60a1c3
La Réunion;1;Famille;Passable;;;0;0;455552b5-da8c-4a06-8f92-92cb83eb9f4e
Italie;1;Famille;Fabuleux ;;;0;0;b27c67fa-daab-44d2-bcc1-0e33fab37213
Pays-Bas;2;Famille;Très bien;;;0;0;ab6727f6-076c-4603-bc6c-e3dede94a640
France;1;Famille;Très bien, très bon emplacement;Tout, le logement, l'emplacement, on a pu prendre le dîner et petit déjeuner dehors, spacieux et 2 salles de bain et 2 WC. Dommage on a pas eu le temps d'aller à la piscine. Je reviendrai.;C'est bête qu'il n'y ai pas de navette pour aller à disneyland. Il faudrait mettre le nécessaire pour laver la cuisine directement dans le logement.;0;0;d74cbd17-f7a4-430d-b803-e291f3580604
France;1;Famille;Exceptionnel;;;0;0;511e0ffd-1044-4b12-ac7e-658c37c04e42
France;1;Famille;Exceptionnel;;;0;0;f402e10a-726c-4e94-a20c-80ca77c9baa4
France;1;Famille;Exceptionnel;Piscine. Resto et bar et boutiques sur place;;0;0;979b5d15-43df-4001-8b3b-36694c310bb2
France;2;Famille;Fabuleux ;;;0;0;6be806e9-5729-450e-ae55-42fa81fa8006
France;1;Groupe;Très bien;;;0;0;01790cec-4a9f-4003-bab9-21bb5a746ba0
France;1;Groupe;Bien ;;;0;1;02acbe85-b2cf-4559-a083-b78045d81370
France;1;Couple;Bien ;"environnement et le personnel top mais la propreté des bungalow laisse à désirer. 
il faut pas regarder dans les détails sinon vous risquez d’être déçu. 
bine pour une nuit après une journée de parc.";;0;0;6b16b400-6e41-4693-99e4-bd4133321984
Espagne;2;Famille;Magnifico para ir con niños. Amplio, tranquilo, limpio y muy agradable;;;0;0;e33c758a-a07e-48b3-96e6-ce8435f68af2
Belgique;2;Groupe;Très bien;;;0;0;006378aa-7baa-4968-a922-492792a9ef02
France;1;Famille;Très bien;L'accueil chaleureux, le cadre;;0;0;27d5b185-321e-4569-a896-09da6e62a749
France;1;Famille;Il y a mieux ailleurs pour moins chere;L acceuil est sympa, le personnel est agreable. Le site est bien fait, vieillissant quand meme.;Je trouve que pour un site en pleine nature trop de voiture passe a des allure parfois exagerer. Le fait de prendre un petit dej a 12€ par personne pour se retrouvé avec du cafe soluble, ce n est pas du tout correcte.;0;0;38ce031a-1a5a-4492-a8d7-3492c3df2e59
Belgique;1;Famille;Très bien;;;0;1;36545f96-ba98-4585-874a-28b5cad1cfda
Royaume-Uni;1;Famille;Decent accommodation, hard beds, needs some refresh in places;;;0;0;9220f666-bb76-42c6-a01d-43ce2536463b
Royaume-Uni;2;Famille;Très bien;;;2;0;68cfc09a-33d2-49a1-9004-2e2714a7bb9d
France;1;Famille;cher pour les prestations;accueil du personnel;"équipement en mauvais état 
literie non confortable et faisant du bruit
la télé n’a pas fonctionné du séjour";0;0;88bf95c3-349c-4ecb-b756-267e9f06e551
Pays-Bas;1;Famille;a great stay in nature near Disney;;;0;0;bccbcfcf-8be1-4423-86a3-9fce9c9e4c6f
Pays-Bas;1;Groupe;matig;;;0;0;0999c0e2-8d24-4672-8a53-5f594c91e816
France;1;Groupe;Fabuleux ;Calme, agréable;"Loin du centre du village a pied
Petit dej en voiture si après 9h pour nos lots de bungalows";0;0;f32e0d53-c2d3-4519-878c-d4606d7542ab
Espagne;2;Famille;Fabuleux ;;;1;0;10545713-82d3-4d5d-bd12-881c2be1c343
France;2;Famille;Fabuleux ;;;0;0;0c7a2fb0-eda0-429b-b9e9-38dd66444fa4
France;2;Famille;Bien ;;;0;0;1abfa9e4-8c12-45c7-9c5c-7d8dfd513b9e
Pays-Bas;4;Groupe;Rustige, maar wat verouderde huisjes dichtbij Disneyland gelegen met vriendelijk personeel.;;;0;0;ca474d2a-2ae8-4e1b-8b7d-1c02e88560f9
France;2;Famille;Exceptionnel;;;0;1;2fee4865-b21b-4be0-8aba-12a6dfece7e6
France;1;Famille;Très sympa;"Très sympa 
Au calme 
Je trouve cher au vu des équipements 
Petit déjeuner à rajouter à 12€ par personne
Il manque des produits basiques : sac poubelle, sopalin ou mouchoir,café , coton …";Manque confort lit;0;0;35db1bc9-46c1-4fc0-a0a9-fb0d33e4a261
France;1;Groupe;Je conseillerais à mes proches et à mes amis pour ce magnifique séjour;"L accueil, les personnels au top 
J ai organisé ce séjour pour un EVJF entourés des amis et de la future mariée l endroit était sublime endroit super calme et la piscine que du bonheur je recommande";;0;0;5d0f2f7c-8f90-49ee-90c4-ac410ee3c5ab
France;1;Famille;Très bien;"La piscine top! Le personnel très agréable accueillant et à l'écoute. 
Un endroit dépaysant !";La piscine est très loin du bungalow. Obligé d'y aller en voiture pas de navette mise en place.;0;0;2164486f-1b41-41db-b970-175c6da0eed4
